Show,EpId,lectura,sent_idx,clip_name,start_sample,stop_sample,start_s,stop_s,dur_s,n_palabras_ref,n_palabras_asr,anclaje,precision,pal_por_seg,texto_ref,texto_asr
SSF,2020-05-29_05_14_52,Lectura 24,10,SSF_2020-05-29_05_14_52_s010.wav,1656500,1819200,103.531,113.7,10.169,18,18,1.0,1.0,1.77,"Si se hiciera el reservorio de Paltiture, tendríamos agua regulada y los agricultores y ganaderos saldrían beneficiados”, indicó.",si se hiciera el reservorio de paltiture tendriamos agua regulada y los agricultores y ganaderos saldrian beneficiados indico
SSF,2020-05-29_05_14_52,Lectura 24,11,SSF_2020-05-29_05_14_52_s011.wav,1819200,2049120,113.7,128.07,14.37,29,29,1.0,1.0,2.02,"Asimismo, explicó que hay un aspecto que mucha gente no entiende, relacionado a que las aguas en el Valle del Tambo se contaminan naturalmente durante la época de estiaje.",asimismo explico que hay un aspecto que mucha gente no entiende relacionado a que las aguas en el valle del tambo se contaminan naturalmente durante la epoca del estiaje
SSF,2020-05-29_05_14_52,Lectura 24,12,SSF_2020-05-29_05_14_52_s012.wav,2080160,2379680,130.01,148.73,18.72,44,44,1.0,1.0,2.35,"“En las alturas del valle del Tambo hay salitreras y el agua baja con contenidos de Boro, y cuando viene la época de estiaje, ese elemento químico se concentra y por lo tanto las aguas se contaminan naturalmente y no pueden ser utilizadas”, puntualizó.",en las alturas del valle de tambo hay salitreras y el agua baja con contenidos de boro y cuando viene la epoca de estiaje ese elemento quimico se concentra y por lo tanto las aguas se contaminan naturalmente y no pueden ser utilizadas puntualizo
SSF,2020-05-29_05_14_58,Lectura 23,0,SSF_2020-05-29_05_14_58_s000.wav,0,156120,0.0,9.758,9.758,13,17,1.0,1.0,1.74,Coronavirus en Perú: 70 reclusos del penal Varones Trujillo vencieron al COVID-19,en lectura numero 23 coronavirus en peru 70 reclusos del penal barones trujillo vencieron al covid 19
SSF,2020-05-29_05_14_58,Lectura 23,1,SSF_2020-05-29_05_14_58_s001.wav,156120,255640,9.758,15.977,6.22,13,13,1.0,1.0,2.09,Internos son el segundo grupo recuperado de este mal en el establecimiento penitenciario.,internos son el segundo grupo recuperado de este mal en el establecimiento penitenciario
SSF,2020-05-29_05_14_58,Lectura 23,2,SSF_2020-05-29_05_14_58_s002.wav,255640,507800,15.977,31.738,15.76,27,28,0.963,0.963,1.78,"Setenta internos del penal Varones Trujillo se recuperaron del COVID-19, apoyados por la estrategia sanitaria implementada con profesionales del área de Salud del Instituto Nacional Penitenciario.",70 internos del penal barones trujillo se recuperaron del covid 19 apoyados por la estrategia sanitaria implementada con profesionales del area de salud del instituto nacional de penitenciario
SSF,2020-05-29_05_14_58,Lectura 23,3,SSF_2020-05-29_05_14_58_s003.wav,507800,590200,31.738,36.888,5.15,13,13,0.923,0.923,2.52,Estos reclusos pertenecen a un segundo grupo que logra vencer a este mal.,estos reclusos pertenecen a un segundo grupo de que logran vencer este mal
SSF,2020-05-29_05_14_58,Lectura 23,4,SSF_2020-05-29_05_14_58_s004.wav,590200,981640,36.888,61.352,24.465,48,48,0.958,0.958,1.96,"“Los internos en mención fueron dados de alta, guardando el reposo correspondiente, según los protocolos establecidos por el Ministerio de Salud, para rehacer sus actividades regulares en el recinto carcelario, que a la fecha alberga a 5.382 personas”, informó el Instituto Nacional Penitenciario en su página web.",los internos de mencion fueron dados de alta guardando el reposo correspondiente segun los protocolos establecidos por el ministerio de salud para rehacer sus actividades reguladas en el recinto cancelario que a la fecha alberga a 5 382 personas informo el instituto nacional penitenciario en su pagina web
SSF,2020-05-29_05_14_58,Lectura 23,5,SSF_2020-05-29_05_14_58_s005.wav,981640,1119080,61.352,69.942,8.59,23,23,1.0,1.0,2.68,"Como se sabe, el pasado 15 de mayo se realizó una primera alta médica para 55 internos con COVID-19 de categoría leve.",como se sabe el pasado 15 de mayo se realizo una primera alta medica para 55 internos con covid 19 de categoria leve
SSF,2020-05-29_05_14_58,Lectura 23,6,SSF_2020-05-29_05_14_58_s006.wav,1119080,1297640,69.942,81.103,11.16,24,24,0.917,0.917,2.15,"Ahora, con estos 70 reos recuperados, suman un total 125 personas privadas de la libertad que diariamente recibieron tratamiento adecuado para vencer al coronavirus.",ahora son 70 reos recuperados suma un total de 125 personas privadas de la libertad que diariamente recibieron tratamientos adecuados para vencer al coronavirus
SSF,2020-05-29_05_14_58,Lectura 23,7,SSF_2020-05-29_05_14_58_s007.wav,1297640,1499880,81.103,93.743,12.64,24,25,1.0,0.96,1.98,"Según el Instituto Nacional Penitenciario, esta población fue aislada en la loza deportiva del penal donde implementaron cuatro carpas para su correspondiente atención médica.",segun el instituto nacional penitenciario de esta poblacion fue aislada en la loza deportiva del penal donde implementaron cuatro cartas para su correspondiente atencion medica
SSF,2020-05-29_05_14_58,Lectura 23,8,SSF_2020-05-29_05_14_58_s008.wav,1499880,1645880,93.743,102.868,9.125,23,23,1.0,1.0,2.52,"Asimismo, la entidad reconoció el esfuerzo de los profesionales de la salud, quienes trabajan para esta población especial en medio de la pandemia.",asimismo la entidad reconocio el esfuerzo de los profesionales de la salud quienes trabajan para esta poblacion especial en medio de la pandemia
SSF,2020-05-29_05_14_58,Lectura 23,9,SSF_2020-05-29_05_14_58_s009.wav,1645880,2131680,102.868,133.23,30.363,65,63,0.954,0.984,2.07,"DATOS: - Olivia Puerta Tejada, jefa del área de Salud, Sandra Villacorta, Bióloga y Jorge Rebaza Neira, Médico Asistencial, fueron los especialistas que lograron exitosamente el mejoramiento de los internos y evitaron el contagio masivo. - Las coordinaciones sobre los protocolos a seguir fueron realizadas permanentemente con la Sub dirección de Salud Penitenciaria y el Comando COVID 19 de la Gerencia Regional de Salud de La Libertad.",datos olivia tuerta tejada jefa del area de salud sandra villacorta biologa y jorge rebasa neira medico asistencial fueron los especialistas que lograron exitosamente el mejoramiento de los internos y evitaron el contagio masivo las coordinaciones sobre los protocolos a seguir fueron realizadas permanentemente con la subdireccion de salud penitenciaria y el comando covid de la gerencia regional de salud de la libertad
SSF,2020-05-29_05_14_59,Lectura 21,0,SSF_2020-05-29_05_14_59_s000.wav,9759,146840,0.61,9.178,8.568,9,13,0.889,0.8,1.52,Martín Vizcarra: “He decidido disolver constitucionalmente el Congreso” [VIDEO],lectura numero 21 martin vizcarra ha decidido he decidido disolver constitucionalmente el congreso
SSF,2020-05-29_05_14_59,Lectura 21,1,SSF_2020-05-29_05_14_59_s001.wav,146840,272680,9.178,17.043,7.865,19,19,1.0,1.0,2.42,El mandatario dio un Mensaje a la Nación para anunciar el cierre del Congreso y llamó a nuevas elecciones.,el mandatario dio un mensaje a la nacion para anunciar el cierre del congreso y llamo a nuevas elecciones
SSF,2020-05-29_05_14_59,Lectura 21,2,SSF_2020-05-29_05_14_59_s002.wav,272680,398280,17.043,24.892,7.85,21,21,1.0,1.0,2.68,"El presidente de la República, Martín Vizcarra, brindó esta tarde un Mensaje a la Nación para anunciar el cierre del Congreso.",el presidente de la republica martin vizcarra brindo esta tarde un mensaje a la nacion para anunciar el cierre del congreso
SSF,2020-05-29_05_14_59,Lectura 21,3,SSF_2020-05-29_05_14_59_s003.wav,398280,544760,24.892,34.047,9.155,17,17,1.0,1.0,1.86,"“Presentamos la reforma de adelanto de elecciones, pero el Congreso no tuvo pudor de utilizar organismos internacionales.",presentamos la reforma de adelanto de elecciones pero el congreso no tuvo pudor de utilizar organismos internacionales
SSF,2020-05-29_05_14_59,Lectura 21,4,SSF_2020-05-29_05_14_59_s004.wav,544760,864360,34.047,54.023,19.975,42,42,1.0,1.0,2.1,"Hemos hecho todo lo que estaba en nuestras manos, pero es claro que la obstrucción ni el blindaje cesa, no habrá acuerdo posible...Perdimos la oportunidad de tener un Congreso bicameral, ¿tan difícil es pensar en el Perú primero?”, dijo el mandatario.",hemos hecho todo lo que estaba en nuestras manos pero es claro que la obstruccion ni el blindaje cesa no habra acuerdo posible perdimos la oportunidad de tener un congreso bicameral tan dificil es pensar en el peru primero dijo el mandatario
SSF,2020-05-29_05_14_59,Lectura 21,5,SSF_2020-05-29_05_14_59_s005.wav,864360,1014219,54.023,63.389,9.366,21,21,1.0,1.0,2.24,“Hoy se presentó la tercera cuestión de confianza y el Congreso subraya la vergüenza que ha caído la mayoría de congresista.,hoy se presento la tercera cuestion de confianza y el congreso subraya la verguenza que ha caido la mayoria de congresistas
SSF,2020-05-29_05_14_59,Lectura 21,6,SSF_2020-05-29_05_14_59_s006.wav,1014219,1098559,63.389,68.66,5.271,7,11,0.857,1.0,2.09,Nuestro proyecto era para evitar la repartija.,nuestro proyecto era evitar la repartija se le impidio la palabra
SSF,2020-05-29_05_14_59,Lectura 21,7,SSF_2020-05-29_05_14_59_s007.wav,1098559,1399160,68.66,87.448,18.788,34,38,0.971,0.971,2.02,"Ante la denegación fáctica de la confianza y en respecto irrestricto de la Constitución Política del Perú he decidido disolver constitucionalmente el Congreso y llamar a elecciones de congresistas de la República”, indicó Vizcarra.",al presidente de ministros ante la denegacion tactica de la confianza y el respeto irrestricto de la constitucion politica de peru he decidido disolver constitucionalmente el congreso y llamar a elecciones de congresistas de la republica indico vizcarra
SSF,2020-05-29_05_14_59,Lectura 21,8,SSF_2020-05-29_05_14_59_s008.wav,1399160,1596500,87.448,99.781,12.334,27,27,1.0,1.0,2.19,El presidente Vizcarra señaló que la determinación del cierre del Parlamento se encuentra dentro de sus facultades como jefe de Estado de acuerdo con la Carta Magna.,el presidente vizcarra senalo que la determinacion del cierre del parlamento se encuentra dentro de sus facultades como jefe de estado de acuerdo con la carta magna
SSF,2020-05-29_05_14_59,Lectura 21,9,SSF_2020-05-29_05_14_59_s009.wav,1596500,1880360,99.781,117.522,17.741,41,41,0.976,0.976,2.31,El mandatario brindó un mensaje a la Nación en momentos que el Pleno debatía la cuestión de confianza presentada por el jefe de Gabinete Salvador del Solar para un cambio en el proceso de elección de los magistrados del Tribunal Constitucional.,el mandatario brindo un mensaje a la nacion en momentos en el pleno debatia la cuestion de confianza presentada por el jefe de gabinetes salvador de solar para un cambio en el proceso de elecciones de los magistrados del tribunal constitucional
SSF,2020-05-29_05_14_59,Lectura 21,10,SSF_2020-05-29_05_14_59_s010.wav,1880360,2014240,117.522,125.89,8.367,16,16,1.0,1.0,1.91,El resultado del los legisladores fue que aprobó la cuestión de confianza presentada por el Ejecutivo.,el resultado de los legisladores fue que aprobo la cuestion de confianza presentada por el ejecutivo
SSF,2020-05-29_05_15_00,Lectura 22,0,SSF_2020-05-29_05_15_00_s000.wav,24159,131560,1.51,8.223,6.713,12,15,1.0,1.0,2.23,Puno: bolivianos varados en el Perú regresan a su país por Desaguadero,lectura numero 22 puno bolivianos varados en el peru regresan a su pais por desjugadero
SSF,2020-05-29_05_15_00,Lectura 22,1,SSF_2020-05-29_05_15_00_s001.wav,131560,256760,8.223,16.047,7.825,20,21,0.9,0.857,2.68,Estaban varados en diferentes ciudades del Perú por el cierre de fronteras debido al estado emergencia por el COVID-19.,estaban varados en diferentes ciudades de peru por cierre de fronteras de via al estado de emergencia por el covid 19
SSF,2020-05-29_05_15_00,Lectura 22,2,SSF_2020-05-29_05_15_00_s002.wav,256760,584200,16.047,36.513,20.465,41,41,0.976,0.976,2.0,"Un grupo de 51 ciudadanos de nacionalidad boliviana que permanecían varados en nuestro territorio desde el inicio del estado de emergencia para evitar la propagación del COVID-19, fueron repatriados en una acción humanitaria coordinada por las autoridades peruanas y bolivianas.",un grupo de 51 ciudadanos de nacionalidad boliviana que permanecian varados en nuestro territorio desde el inicio del estado de emergencia para evitar la propagacion del covid 19 fueron repatriados en una accion humanitaria coordinada con las autoridades peruanas y bolivianas
SSF,2020-05-29_05_15_00,Lectura 22,3,SSF_2020-05-29_05_15_00_s003.wav,584200,894760,36.513,55.922,19.41,33,31,0.909,0.968,1.6,"Los beneficiario fueron trasladado hasta el Puente de Desaguadero vía terrestre desde Lima, Ayacucho y Arequipa, lugares donde los extranjeros acataban el aislamiento social obligatorio decretado en nuestro país por el Gobierno central.",los beneficiarios fueron trasladados hasta el puente de desaguayero via terrestre lima ayacucho y arequipa luego donde los extranjeros acataban aislamiento social obligatorio decretado en nuestro pais por el gobierno central
SSF,2020-05-29_05_15_00,Lectura 22,4,SSF_2020-05-29_05_15_00_s004.wav,894760,921960,55.922,57.623,1.7,2,2,1.0,1.0,1.18,-Sin contagio-,sin contagio
SSF,2020-05-29_05_15_00,Lectura 22,5,SSF_2020-05-29_05_15_00_s005.wav,921960,1123640,57.623,70.228,12.605,25,25,1.0,1.0,1.98,"Conforme a los protocolos sanitarios, cada uno pasó por las pruebas rápidas para descartar posibles contagios, según los resultados, ninguno dio positivo a dicha prueba.",conforme a los protocolos sanitarios cada uno paso por la prueba rapida para descartar posibles contagios segun los resultados ningun dio positivo a dicha prueba
SSF,2020-05-29_05_15_00,Lectura 22,6,SSF_2020-05-29_05_15_00_s006.wav,1123640,1348760,70.228,84.297,14.07,30,30,1.0,1.0,2.13,"Revisada la documentación, las autoridades peruanas presentes en el Puente Internacional de Desaguadero, procedieron con la entrega de dichos ciudadanos a las autoridades bolivianas que los esperaban en su territorio.",revisada la documentacion las autoridades peruanas presentes en el puente internacional de desaguadero procedieron con la entrega de dichos ciudadanos a las autoridades bolivianas que los esperaban en su territorio
SSF,2020-05-29_05_15_00,Lectura 22,7,SSF_2020-05-29_05_15_00_s007.wav,1348760,1656000,84.297,103.5,19.203,38,39,1.0,0.974,2.03,"El grupo estaba conformado inicialmente por 54 personas en total, pero al momento de revisar la documentación de cada uno, tres de ellos presentaban irregularidades por lo cual debieron quedarse retenidos en territorio peruano, hasta subsanar las observaciones.",el grupo estaba conformado inicialmente por 54 personas en total pero al momento de revisar la documentacion de cada uno de tres de ellos presentaban irregularidades por lo cual debieron quedarse retenidos en territorio peruano hasta subsanar las observaciones
SSF,2020-05-29_05_15_00,Lectura 22,8,SSF_2020-05-29_05_15_00_s008.wav,1656000,1834600,103.5,114.662,11.162,23,23,0.957,0.957,2.06,"Los tres ciudadanos bolivianos quedaron en custodia del Agente Consular de Bolivia en Puno, donde permanecerán hasta regularizar su documentación para fines migratorios.",los tres ciudadanos bolivianos que quedaron en custodia del agente consular de bolivia en puno permaneceran hasta regularizar sus documentaciones para fines migratorios
SSF,2020-05-29_05_15_00,Lectura 22,9,SSF_2020-05-29_05_15_00_s009.wav,1834600,2128760,114.662,133.048,18.385,36,37,0.944,0.919,2.01,"Según informó la Policía Nacional del Perú, las diligencias fueron realizadas respetando el protocolo de Derechos Humanos de las personas, culminado con el pase hacia Bolivia por el punto internacional pasado el mediodía del miércoles último.",segun informo la policia nacional de peru las diligencias fueron realizadas respetando el protocolo de derechos humanos a la persona culminando con el pase hacia bolivia por el punto internacional pasado el medio dia del miercoles ultimo
SSF,2020-05-29_05_15_00,Lectura 22,10,SSF_2020-05-29_05_15_00_s010.wav,2128760,2472799,133.048,154.55,21.502,48,47,0.958,0.979,2.19,"Llamó la atención que, en lado boliviano, tras el pase por el puente, algunos ciudadanos de ese país expresarán frases de rechazo al reingreso de sus compatriotas a su territorio, temerosos de ser contagiados por el coronavirus, pese a los resultados negativos tras pasar por la prueba rápida.",llamo la atencion que en lado boliviano tras el pase del puente algunos ciudadanos de ese pais expresaran frases de rechazo al reingreso de sus compatriotas a su territorio temerosos de ser contagiados por el coronavirus pese a los resultados negativos tras pasar por las pruebas rapidas
